genres,game_name,game_id,release_year
Casual,Cat or Bread?,574820,2017
Indie,Cat or Bread?,574820,2017
Free to Play,Warfare Online,468250,2017
Indie,Warfare Online,468250,2017
Massively Multiplayer,Warfare Online,468250,2017
Strategy,Warfare Online,468250,2017
RPG,Atelier Firis - Costume: Ritual Cleric / フィリス衣装『リチュアルクレリック』,620320,2017
RPG,Atelier Firis - Character: Shanon / 追加キャラクター『シャノン』,620326,2017
RPG,Atelier Firis - Costume: Brave Archer / リアーネ衣装『ブレイブアーチャー』,620321,2017
RPG,Atelier Firis - Costume: Noble Wizard / イルメリア衣装『ノーブルウィザード』,620322,2017
RPG,Atelier Firis - Costume: Glorious Sage / ソフィー衣装『グロリアスセイジ』,620324,2017
Sports,NBA Playgrounds,545270,2017
RPG,Atelier Firis - Costume: Duel Warrior / ドロッセル衣装『デュエルウォーリア』,620323,2017
RPG,Atelier Firis - Costume: Crest Paladin / シャノン衣装『クレストパラディン』,620325,2017
Action,POBEDA - SOUNDTRACK,624390,2017
Casual,POBEDA - SOUNDTRACK,624390,2017
Indie,POBEDA - SOUNDTRACK,624390,2017
Free to Play,Soccer Manager Arena,628870,2017
Sports,Soccer Manager Arena,628870,2017
Adventure,Run Away,629280,2017
Casual,Run Away,629280,2017
Simulation,Stellaris: Anniversary Portraits,633310,2017
Strategy,Stellaris: Anniversary Portraits,633310,2017
Action,POBEDA,623580,2017
Casual,POBEDA,623580,2017
Indie,POBEDA,623580,2017
Action,B-12: Brantisky Mk. 12,616640,2017
Indie,B-12: Brantisky Mk. 12,616640,2017
Early Access,B-12: Brantisky Mk. 12,616640,2017
Adventure,Sonder. Episode ONE,397850,2017
Indie,Sonder. Episode ONE,397850,2017
Simulation,Sonder. Episode ONE,397850,2017
Early Access,Sonder. Episode ONE,397850,2017
Adventure,planetarian HD,623080,2017
Casual,planetarian HD,623080,2017
Simulation,planetarian HD,623080,2017
Action,Star Explorers,502720,2017
Adventure,Star Explorers,502720,2017
Indie,Star Explorers,502720,2017
RPG,Star Explorers,502720,2017
Simulation,Star Explorers,502720,2017
Early Access,Star Explorers,502720,2017
Action,World to the West - Soundtrack,631580,2017
Adventure,World to the West - Soundtrack,631580,2017
Indie,World to the West - Soundtrack,631580,2017
RPG,World to the West - Soundtrack,631580,2017
Action,Metin2,550900,2006
Adventure,Metin2,550900,2006
Free to Play,Metin2,550900,2006
Massively Multiplayer,Metin2,550900,2006
RPG,Metin2,550900,2006
Action,Survival Zombies The Inverted Evolution,440730,2017
Adventure,Survival Zombies The Inverted Evolution,440730,2017
Indie,Survival Zombies The Inverted Evolution,440730,2017
Simulation,Survival Zombies The Inverted Evolution,440730,2017
Adventure,Frosty Kiss - Digital Soundtrack,632210,2017
Casual,Frosty Kiss - Digital Soundtrack,632210,2017
Indie,Frosty Kiss - Digital Soundtrack,632210,2017
Casual,Eventide Night - OST,633470,2017
Indie,Eventide Night - OST,633470,2017
Casual,Buildanauts,394490,2017
Indie,Buildanauts,394490,2017
Simulation,Buildanauts,394490,2017
Early Access,Buildanauts,394490,2017
Action,ARC Continuum,543050,2017
Adventure,ARC Continuum,543050,2017
Indie,ARC Continuum,543050,2017
,Mass Exodus,566530,0
Indie,Wars Across the World: Kentucky 1861,551917,2017
Strategy,Wars Across the World: Kentucky 1861,551917,2017
Indie,Wars Across The World,341040,2017
Strategy,Wars Across The World,341040,2017
Indie,Wars Across the World: Austerlitz 1805,551910,2017
Strategy,Wars Across the World: Austerlitz 1805,551910,2017
Indie,Wars Across the World: Berlin 1945,551911,2017
Strategy,Wars Across the World: Berlin 1945,551911,2017
Indie,Wars Across the World: Bull Run 1861,551916,2017
Strategy,Wars Across the World: Bull Run 1861,551916,2017
Indie,Wars Across the World: Carrhae 53,554371,2017
Strategy,Wars Across the World: Carrhae 53,554371,2017
Indie,Wars Across the World: Hastings 1066,551913,2017
Strategy,Wars Across the World: Hastings 1066,551913,2017
Indie,Wars Across the World: Hamilkar 264,553170,2017
Strategy,Wars Across the World: Hamilkar 264,553170,2017
Indie,Wars Across the World: Korea 1950,551912,2017
Strategy,Wars Across the World: Korea 1950,551912,2017
Indie,Wars Across the World: Mali 2012,553271,2017
Strategy,Wars Across the World: Mali 2012,553271,2017
Indie,Wars Across the World: Normandy 1944,551915,2017
Strategy,Wars Across the World: Normandy 1944,551915,2017
Indie,Wars Across the World: Missouri 1861,551918,2017
Strategy,Wars Across the World: Missouri 1861,551918,2017
Indie,Wars Across the World: Saratoga 1777,551914,2017
Strategy,Wars Across the World: Saratoga 1777,551914,2017
Indie,Wars Across the World: Six Days 1967,547620,2017
Strategy,Wars Across the World: Six Days 1967,547620,2017
Indie,Wars Across the World: Tannenberg 1914,564890,2017
Strategy,Wars Across the World: Tannenberg 1914,564890,2017
Indie,Wars Across the World: Waterloo 1815,554370,2017
Strategy,Wars Across the World: Waterloo 1815,554370,2017
Indie,Wars Across the World: West Virginia 1861,551919,2017
Strategy,Wars Across the World: West Virginia 1861,551919,2017
Indie,Wars across the Wolrd: Bulge 1944,574964,2017
Strategy,Wars across the Wolrd: Bulge 1944,574964,2017
,Pixvana SPIN Play,623970,0
,PsychLabVR,630510,0
Action,Fight Songs: The Music Of Team Fortress 2,629330,2017
Free to Play,Fight Songs: The Music Of Team Fortress 2,629330,2017
Action,Clown2Beat Crazy Circus,632650,2017
Adventure,Clown2Beat Crazy Circus,632650,2017
Casual,Clown2Beat Crazy Circus,632650,2017
Free to Play,Clown2Beat Crazy Circus,632650,2017
Indie,Clown2Beat Crazy Circus,632650,2017
Casual,Duck Life: Space,606490,2017
Indie,Duck Life: Space,606490,2017
Racing,Duck Life: Space,606490,2017
Simulation,Duck Life: Space,606490,2017
Sports,Duck Life: Space,606490,2017
Action,Shio,525360,2017
Indie,Shio,525360,2017
Action,"Rock, Ken, Bo",619480,2017
Indie,"Rock, Ken, Bo",619480,2017
,Shio - Original Soundtrack,630920,2017
Simulation,X-Plane 11 - Add-on: Aerosoft - Airport Lugano,614008,2017
Action,Deep Dark Dungeon,496290,2017
Indie,Deep Dark Dungeon,496290,2017
RPG,Deep Dark Dungeon,496290,2017
Early Access,Deep Dark Dungeon,496290,2017
Action,Unexplored Mithril Run,633410,2017
Adventure,Unexplored Mithril Run,633410,2017
Indie,Unexplored Mithril Run,633410,2017
RPG,Unexplored Mithril Run,633410,2017
Adventure,Lost Lands: The Wanderer,626640,2017
Casual,Lost Lands: The Wanderer,626640,2017
,Strata inStudio VR,627530,0
Adventure,"Cadenza: Music, Betrayal and Death Collector's Edition",629100,2017
Casual,"Cadenza: Music, Betrayal and Death Collector's Edition",629100,2017
Indie,Time in Time,474830,2017
Strategy,Time in Time,474830,2017
Action,Riptale Soundtrack,632790,2017
Adventure,Riptale Soundtrack,632790,2017
Indie,Riptale Soundtrack,632790,2017
Action,Steep™ - Winterfest Pack,556391,2017
Sports,Steep™ - Winterfest Pack,556391,2017
RPG,The Legend of Heroes: Trails in the Sky the 3rd,436670,2017
Action,WAVESHAPER,562260,2017
Casual,WAVESHAPER,562260,2017
Indie,WAVESHAPER,562260,2017
Action,Apple Jack 1&2,351690,2017
Indie,Apple Jack 1&2,351690,2017
Design &amp; Illustration,"Learning Punch! Software®: Training, Tools & Tutorials for V19 - Windows Version - by Patricia Gamburgo",614170,2017
Design &amp; Illustration,Designing your Dream Home Using Punch Software eBook by Patricia Gamburgo,614240,2017
,VRIQ,612050,0
Action,Shattered Steel,624060,1996
Simulation,Shattered Steel,624060,1996
Indie,Tower!2011:SE,620570,2017
Simulation,Tower!2011:SE,620570,2017
Simulation,TANE DLC: Shmmns Coil Transporter,632630,2017
Adventure,SPACEPLAN,616110,2017
Casual,SPACEPLAN,616110,2017
Indie,SPACEPLAN,616110,2017
Simulation,TANE DLC: Canadian Rocky Mountains - Rogers Pass,633280,2017
Casual,ROBOT MASTER,621000,0
Indie,ROBOT MASTER,621000,0
Strategy,ROBOT MASTER,621000,0
Action,Battle Bruise,618510,2017
Indie,Battle Bruise,618510,2017
Action,Kick Speed : Global Operations ( KS : GO ),628340,2017
Indie,Kick Speed : Global Operations ( KS : GO ),628340,2017
Strategy,Kick Speed : Global Operations ( KS : GO ),628340,2017
Action,ATOMINE,603100,2017
Indie,ATOMINE,603100,2017
,Nature Treks VR,587580,0
Action,Warhammer: End Times - Vermintide Stromdorf,463795,2017
Indie,Warhammer: End Times - Vermintide Stromdorf,463795,2017
Casual,Pure Hold'em - Macabre Card Deck,438903,2017
Indie,Pure Hold'em - Macabre Card Deck,438903,2017
Simulation,Pure Hold'em - Macabre Card Deck,438903,2017
Sports,Pure Hold'em - Macabre Card Deck,438903,2017
Strategy,Pure Hold'em - Macabre Card Deck,438903,2017
Adventure,Tap Adventure: Time Travel - Beginner's Pack,620382,2017
Free to Play,Tap Adventure: Time Travel - Beginner's Pack,620382,2017
Adventure,SPACEPLAN Soundtrack,630500,2017
Casual,SPACEPLAN Soundtrack,630500,2017
Indie,SPACEPLAN Soundtrack,630500,2017
Casual,Eventide Night,616030,2017
Indie,Eventide Night,616030,2017
Action,H-Hour: Worlds Elite - Soundtrack,362120,2017
Indie,H-Hour: Worlds Elite - Soundtrack,362120,2017
Action,Chromadrome 2,378350,2007
Racing,Chromadrome 2,378350,2007
Adventure,Female #1 + Starter Pack for Arcane (pre)Raise,609791,2017
Casual,Female #1 + Starter Pack for Arcane (pre)Raise,609791,2017
Indie,Female #1 + Starter Pack for Arcane (pre)Raise,609791,2017
RPG,Female #1 + Starter Pack for Arcane (pre)Raise,609791,2017
Strategy,Female #1 + Starter Pack for Arcane (pre)Raise,609791,2017
Adventure,Female #2 + Starter Pack for Arcane (pre)Raise,609792,2017
Casual,Female #2 + Starter Pack for Arcane (pre)Raise,609792,2017
Indie,Female #2 + Starter Pack for Arcane (pre)Raise,609792,2017
RPG,Female #2 + Starter Pack for Arcane (pre)Raise,609792,2017
Strategy,Female #2 + Starter Pack for Arcane (pre)Raise,609792,2017
Adventure,Female #3 + Starter Pack for Arcane (pre)Raise,609793,2017
Casual,Female #3 + Starter Pack for Arcane (pre)Raise,609793,2017
Indie,Female #3 + Starter Pack for Arcane (pre)Raise,609793,2017
RPG,Female #3 + Starter Pack for Arcane (pre)Raise,609793,2017
Strategy,Female #3 + Starter Pack for Arcane (pre)Raise,609793,2017
Adventure,Male #2 + Starter Pack for Arcane (pre)Raise,609795,2017
Casual,Male #2 + Starter Pack for Arcane (pre)Raise,609795,2017
Indie,Male #2 + Starter Pack for Arcane (pre)Raise,609795,2017
RPG,Male #2 + Starter Pack for Arcane (pre)Raise,609795,2017
Strategy,Male #2 + Starter Pack for Arcane (pre)Raise,609795,2017
Adventure,- Arcane preRaise -,603780,2017
Casual,- Arcane preRaise -,603780,2017
Indie,- Arcane preRaise -,603780,2017
RPG,- Arcane preRaise -,603780,2017
Strategy,- Arcane preRaise -,603780,2017
Action,NieR:Automata™ - 3C3C1D119440927,580600,2017
RPG,NieR:Automata™ - 3C3C1D119440927,580600,2017
Action,TumbleSeed - Original Soundtrack,630290,2017
Adventure,TumbleSeed - Original Soundtrack,630290,2017
Indie,TumbleSeed - Original Soundtrack,630290,2017
Adventure,Male #1 + Starter Pack for Arcane (pre)Raise,609794,2017
Casual,Male #1 + Starter Pack for Arcane (pre)Raise,609794,2017
Indie,Male #1 + Starter Pack for Arcane (pre)Raise,609794,2017
RPG,Male #1 + Starter Pack for Arcane (pre)Raise,609794,2017
Strategy,Male #1 + Starter Pack for Arcane (pre)Raise,609794,2017
,Big Hit VR Baseball,620800,0
Adventure,Starter Pack for Arcane (pre)Raise,609790,2017
Casual,Starter Pack for Arcane (pre)Raise,609790,2017
Indie,Starter Pack for Arcane (pre)Raise,609790,2017
RPG,Starter Pack for Arcane (pre)Raise,609790,2017
Strategy,Starter Pack for Arcane (pre)Raise,609790,2017
,Seance: The Unquiet (Preview),614710,0
Casual,Rocksmith® 2014 Edition – Remastered – Mix Tape Song Pack,590205,2017
Simulation,Rocksmith® 2014 Edition – Remastered – Mix Tape Song Pack,590205,2017
Casual,Rocksmith® 2014 Edition – Remastered – David Bowie - “Moonage Daydream”,590206,2017
Simulation,Rocksmith® 2014 Edition – Remastered – David Bowie - “Moonage Daydream”,590206,2017
Casual,Rocksmith® 2014 Edition – Remastered – Marvin Gaye & Tammi Terrell - “Ain’t No Mountain High Enough”,590207,2017
Simulation,Rocksmith® 2014 Edition – Remastered – Marvin Gaye & Tammi Terrell - “Ain’t No Mountain High Enough”,590207,2017
Casual,Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,590208,2017
Simulation,Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,590208,2017
Adventure,Male #3 + Starter Pack for Arcane (pre)Raise,609796,2017
Casual,Male #3 + Starter Pack for Arcane (pre)Raise,609796,2017
Indie,Male #3 + Starter Pack for Arcane (pre)Raise,609796,2017
RPG,Male #3 + Starter Pack for Arcane (pre)Raise,609796,2017
Strategy,Male #3 + Starter Pack for Arcane (pre)Raise,609796,2017
Casual,Rocksmith® 2014 Edition – Remastered – Blue Swede - “Hooked on a Feeling”,590209,2017
Simulation,Rocksmith® 2014 Edition – Remastered – Blue Swede - “Hooked on a Feeling”,590209,2017
Casual,Rocksmith® 2014 Edition – Remastered – Raspberries - “Go All the Way”,590210,2017
Simulation,Rocksmith® 2014 Edition – Remastered – Raspberries - “Go All the Way”,590210,2017
Action,Call of Duty®: Infinite Warfare - Ozzy Man Reviews VO Pack,593272,2017
Adventure,Call of Duty®: Infinite Warfare - Ozzy Man Reviews VO Pack,593272,2017
,Conductor,584930,0
Indie,Fantasy Grounds - Pathfinder RPG - Core Rules Pack (PFRPG),597310,2017
RPG,Fantasy Grounds - Pathfinder RPG - Core Rules Pack (PFRPG),597310,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Core Rules Pack (PFRPG),597310,2017
Indie,Fantasy Grounds - Pathfinder RPG - Bestiary 1 Pack (PFRPG),597420,2017
RPG,Fantasy Grounds - Pathfinder RPG - Bestiary 1 Pack (PFRPG),597420,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Bestiary 1 Pack (PFRPG),597420,2017
Indie,Fantasy Grounds - Pathfinder RPG - Rise of the Runelords Adventure Path Anniversary Edition (PFRPG),627030,2017
RPG,Fantasy Grounds - Pathfinder RPG - Rise of the Runelords Adventure Path Anniversary Edition (PFRPG),627030,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Rise of the Runelords Adventure Path Anniversary Edition (PFRPG),627030,2017
Indie,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 1: Stolen Land (PFRPG),597600,2017
RPG,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 1: Stolen Land (PFRPG),597600,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 1: Stolen Land (PFRPG),597600,2017
Indie,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 2: Rivers Run Red (PFRPG),597610,2017
RPG,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 2: Rivers Run Red (PFRPG),597610,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 2: Rivers Run Red (PFRPG),597610,2017
Indie,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 3: The Varnhold Vanishing (PFRPG),612580,2017
RPG,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 3: The Varnhold Vanishing (PFRPG),612580,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 3: The Varnhold Vanishing (PFRPG),612580,2017
Indie,Fantasy Grounds - Pathfinder RPG - Advanced Player's Guide (PFRPG),607480,2017
RPG,Fantasy Grounds - Pathfinder RPG - Advanced Player's Guide (PFRPG),607480,2017
Strategy,Fantasy Grounds - Pathfinder RPG - Advanced Player's Guide (PFRPG),607480,2017
,AI Rebellion VR,624430,0
Action,Gluon,593980,2017
Indie,Gluon,593980,2017
RPG,Gluon,593980,2017
Simulation,Gluon,593980,2017
Strategy,Gluon,593980,2017
Indie,Last Dream: World Unknown,448170,2017
RPG,Last Dream: World Unknown,448170,2017
Racing,Extreme-G 2,582260,1998
Adventure,Metal Waltz: Anime tank girls,581130,2017
RPG,Metal Waltz: Anime tank girls,581130,2017
Simulation,Metal Waltz: Anime tank girls,581130,2017
Strategy,Metal Waltz: Anime tank girls,581130,2017
,Dana Gould: I Know It's Wrong,625790,2017
,Totally Bill Hicks,625510,1994
,Chad Daniels: As Is,623870,2017
,Greg Fitzsimmons: Life on Stage,625970,2013
Action,Tower in the Sky : Tactics Edition,546800,2017
Adventure,Tower in the Sky : Tactics Edition,546800,2017
Indie,Tower in the Sky : Tactics Edition,546800,2017
RPG,Tower in the Sky : Tactics Edition,546800,2017
Strategy,Tower in the Sky : Tactics Edition,546800,2017
,The Midnight Sanctuary Demo,610990,0
Adventure,Darkarta: A Broken Heart's Quest CE - Music Pack,629310,2017
Casual,Darkarta: A Broken Heart's Quest CE - Music Pack,629310,2017
Indie,Darkarta: A Broken Heart's Quest CE - Music Pack,629310,2017
Action,Vertical Strike Endless Challenge,313390,2017
Indie,Vertical Strike Endless Challenge,313390,2017
Simulation,Vertical Strike Endless Challenge,313390,2017
Action,Westboro,416060,2017
Adventure,Westboro,416060,2017
Indie,Westboro,416060,2017
RPG,Westboro,416060,2017
Simulation,TS Marketplace: Ootz 42 Wagon Pack Add-On,513102,2017
Action,Westboro Soundtrack,580120,2017
RPG,Westboro Soundtrack,580120,2017
Simulation,TS Marketplace: Fads 177 Wagon Pack Add-On,513099,2017
Simulation,TS Marketplace: Tagnoos 898 Wagon Pack Add-On,513104,2017
Adventure,Blossoms Bloom Brightest,437720,2017
Casual,Blossoms Bloom Brightest,437720,2017
Indie,Blossoms Bloom Brightest,437720,2017
Indie,Blossoms Bloom Brightest - Guide Book,446650,2017
Adventure,Blossoms Bloom Brightest - Sara Daki,624282,2017
Casual,Blossoms Bloom Brightest - Sara Daki,624282,2017
Indie,Blossoms Bloom Brightest - Sara Daki,624282,2017
Action,One Dog Story,588110,2017
Adventure,One Dog Story,588110,2017
Indie,One Dog Story,588110,2017
Action,One Dog Story - The Complete Soundtrack,620260,2017
Adventure,One Dog Story - The Complete Soundtrack,620260,2017
Indie,One Dog Story - The Complete Soundtrack,620260,2017
Adventure,Blossoms Bloom Brightest - Erica Daki,624280,2017
Casual,Blossoms Bloom Brightest - Erica Daki,624280,2017
Indie,Blossoms Bloom Brightest - Erica Daki,624280,2017
Adventure,Blossoms Bloom Brightest - Kotoha Daki,624281,2017
Casual,Blossoms Bloom Brightest - Kotoha Daki,624281,2017
Indie,Blossoms Bloom Brightest - Kotoha Daki,624281,2017
Casual,Cublast HD,580590,2017
Indie,Cublast HD,580590,2017
Simulation,FSX Steam Edition: Night Environment: Germany Add-On,602815,2017
Adventure,A Midsummer Night's Choice - Commentary Track,622690,2017
Indie,A Midsummer Night's Choice - Commentary Track,622690,2017
RPG,A Midsummer Night's Choice - Commentary Track,622690,2017
Action,Extra Life Backpack,630300,2017
Casual,Extra Life Backpack,630300,2017
Indie,Extra Life Backpack,630300,2017
Sports,Extra Life Backpack,630300,2017
Action,Mini Ghost,586880,2017
Adventure,Mini Ghost,586880,2017
Casual,Mini Ghost,586880,2017
Indie,Mini Ghost,586880,2017
Action,Rend,547860,0
Adventure,Rend,547860,0
Indie,Rend,547860,0
